experiment,epoch,accuracy,loss,val_accuracy,val_loss,recall,f1_score,mcc,epoch_time
xception_0.001_8,1.0,0.8879843950271606,0.3171195089817047,0.9536954760551452,0.1478686332702636,0.9555591217677948,0.9544271674539668,0.936389008184727,259.47
xception_0.001_8,2.0,0.9372509121894836,0.1906568706035614,0.9599287509918212,0.1230550706386566,0.959309888184965,0.9610076173743992,0.9447754860627112,255.28
xception_0.001_8,3.0,0.9442042112350464,0.1599369049072265,0.967943012714386,0.108071856200695,0.969297397472598,0.969715490001144,0.9559054598680896,254.67
xception_0.001_8,4.0,0.9479352235794068,0.1460199952125549,0.967943012714386,0.0990451499819755,0.9671867423591092,0.9685420527482088,0.955849236905496,251.63
xception_0.001_8,5.0,0.9516662359237672,0.1385755836963653,0.9670525193214417,0.0968011915683746,0.9653354964411603,0.9672246183597684,0.9546328497503674,251.12
xception_0.001_8,6.0,0.9525142312049866,0.1317465305328369,0.974176287651062,0.0921655893325805,0.972162717787142,0.973960818595299,0.9644923172079032,253.62
xception_0.001_8,7.0,0.954634130001068,0.124344602227211,0.96972393989563,0.0824462175369262,0.9687875718542424,0.9702158512104292,0.9582802222869176,249.97
xception_0.001_8,8.0,0.9568387866020204,0.1178347840905189,0.9732858538627625,0.0832239165902137,0.9731543840813168,0.9738804491269688,0.9631893179713868,252.24
vgg16_5e-05_10,1.0,0.5197150707244873,2.448335886001587,0.8477293252944946,0.4733100831508636,0.8720195982274566,0.8542392652839889,0.7955775991917751,145.96
vgg16_5e-05_10,2.0,0.7433223128318787,0.8249739408493042,0.9109528064727784,0.2889041900634765,0.9223870964250492,0.9152157868086016,0.8788247146066149,113.77
vgg16_5e-05_10,3.0,0.8103960156440735,0.5521520376205444,0.9394478797912598,0.2243907898664474,0.9435827454955196,0.9423269222251276,0.916785852643146,98.0
vgg16_5e-05_10,4.0,0.8450775742530823,0.4451579451560974,0.9474621415138244,0.1975404620170593,0.9514085366683334,0.9497494145224296,0.9278711719565348,99.92
vgg16_5e-05_10,5.0,0.8673789501190186,0.3856421113014221,0.9501335620880128,0.1792244464159011,0.953485722590322,0.9522171033688068,0.9314575075276836,99.85
vgg16_5e-05_10,6.0,0.8846773505210876,0.3384017050266266,0.9554764032363892,0.1668044775724411,0.9574631281915226,0.9575124528326197,0.9386772767651228,99.81
vgg16_5e-05_10,7.0,0.8934961557388306,0.2986264228820801,0.9572573304176332,0.1557806730270385,0.958583814515285,0.9589211014441796,0.941116574450238,103.72
vgg16_5e-05_10,8.0,0.8996862769126892,0.276559054851532,0.9590383172035216,0.1446043103933334,0.9599656075390358,0.960466644522598,0.9435646744425936,101.37
vgg16_5e-05_10,9.0,0.9108793139457704,0.2557599246501922,0.9581478238105774,0.1413861960172653,0.9595823843421172,0.9595910264121286,0.9423614847229804,106.46
vgg16_5e-05_10,10.0,0.9162214994430542,0.240063264966011,0.9599287509918212,0.1399200856685638,0.9619099866869212,0.9609905856735728,0.9448640420286364,106.66
vgg16_5e-05_12,1.0,0.5019078850746155,2.990654945373535,0.8406054973602295,0.5034291744232178,0.8489997735519623,0.8524474750200839,0.7812773447834258,137.52
vgg16_5e-05_12,2.0,0.7389129400253296,0.9974341988563538,0.8967052698135376,0.2937169373035431,0.9047280968079152,0.9062650748141938,0.8578428154294425,115.13
vgg16_5e-05_12,3.0,0.8107351660728455,0.613405704498291,0.9180765748023988,0.2213904857635498,0.9221860664228276,0.924507755825223,0.8871092329168045,97.69
vgg16_5e-05_12,4.0,0.8441448211669922,0.456816554069519,0.9323241114616394,0.1867846548557281,0.9370712023746172,0.9369205573591806,0.9068258694141124,97.07
vgg16_5e-05_12,5.0,0.8674637675285339,0.3913717269897461,0.940338373184204,0.1690620183944702,0.9426511349753998,0.9441175429866878,0.9177480132689342,100.48
vgg16_5e-05_12,6.0,0.8791655898094177,0.3490142226219177,0.9439002871513368,0.1543219983577728,0.9482431562133368,0.9477337482466948,0.922901728732023,101.63
vgg16_5e-05_12,7.0,0.8937505483627319,0.3134222328662872,0.9483526349067688,0.1473670452833175,0.951557938927809,0.951517202392652,0.9289629680909002,106.95
vgg16_5e-05_12,8.0,0.8990078568458557,0.2922697961330414,0.9528049826622008,0.1400192081928253,0.95513382834227,0.9551729815005696,0.934991555538027,105.38
vgg16_5e-05_12,9.0,0.9055371880531312,0.2680116593837738,0.951024055480957,0.1378225982189178,0.953118395698785,0.9535349937577952,0.9325025822972473,104.23
vgg16_5e-05_12,10.0,0.9102857708930968,0.254930317401886,0.9545859098434448,0.1325989812612533,0.9571309679959344,0.9569621371367028,0.9374379465277792,107.6
vgg16_5e-05_12,11.0,0.9186805486679076,0.2402268946170807,0.9599287509918212,0.1286649405956268,0.9610390176059836,0.9618859274033054,0.9447998693250264,113.78
vgg16_5e-05_12,12.0,0.9188501834869384,0.229517713189125,0.9617096781730652,0.1242393553256988,0.9633666199507877,0.9630709107590129,0.9472615056664055,117.77
vgg16_5e-05_8,1.0,0.525905191898346,2.306482076644897,0.8593054413795471,0.4647985398769378,0.859715517864083,0.867314419710212,0.806929404852075,137.38
vgg16_5e-05_8,2.0,0.7620622515678406,0.7786449193954468,0.903829038143158,0.2969509959220886,0.905051563375246,0.9097384519148076,0.867363229704133,112.11
vgg16_5e-05_8,3.0,0.8226914405822754,0.535343587398529,0.918967068195343,0.2447778731584549,0.9146395823486716,0.9227018754411808,0.8883314759432559,91.24
vgg16_5e-05_8,4.0,0.8593233227729797,0.4261157512664795,0.937666952610016,0.2174389213323593,0.9355089555080414,0.9406708661019056,0.9140201450254404,93.01
vgg16_5e-05_8,5.0,0.8707708120346069,0.3828687965869903,0.9456812143325806,0.1937845796346664,0.9481714035377462,0.9493120286919235,0.925127503446393,89.6
vgg16_5e-05_8,6.0,0.8874756097793579,0.3393054008483886,0.9483526349067688,0.1759895384311676,0.9497411605258184,0.950969528744092,0.9288151928909872,91.7
vgg16_5e-05_8,7.0,0.8970575928688049,0.3099530935287475,0.9536954760551452,0.1666246503591537,0.956798807800346,0.9566696561275836,0.9362051286961698,93.86
vgg16_5e-05_8,8.0,0.906978726387024,0.2737923860549927,0.9581478238105774,0.1545847207307815,0.961693039455606,0.9601656555531236,0.9424106369306756,91.5
vgg16_0.0001_10,1.0,0.6268973350524902,1.5993672609329224,0.9162956476211548,0.271786481142044,0.9137214505257824,0.919581648056469,0.8845861761707302,97.75
vgg16_0.0001_10,2.0,0.8360891938209534,0.4757843017578125,0.9439002871513368,0.1934783309698104,0.9436252283834562,0.945332278904138,0.9226821728931416,91.15
vgg16_0.0001_10,3.0,0.8712795972824097,0.3716220259666443,0.9501335620880128,0.1726285219192505,0.950093003771304,0.952253770924439,0.931247222489616,92.3
vgg16_0.0001_10,4.0,0.8931569457054138,0.314390480518341,0.9626001715660096,0.1533971130847931,0.9625519198993892,0.9641771325052078,0.948460004482882,89.04
vgg16_0.0001_10,5.0,0.9107097387313844,0.258740097284317,0.9608192443847656,0.1449474096298217,0.9611701268756384,0.96280346483131,0.9460033416025824,89.26
vgg16_0.0001_10,6.0,0.9185957908630372,0.2369147986173629,0.9608192443847656,0.1397710591554641,0.960410584014458,0.96220646412726,0.9460025898646992,89.77
vgg16_0.0001_10,7.0,0.921733260154724,0.2175585329532623,0.9652715921401978,0.1362765431404113,0.965971225300962,0.9668818268138826,0.9521768368646364,93.23
vgg16_0.0001_10,8.0,0.9300432205200196,0.205590933561325,0.9670525193214417,0.1302749812602996,0.968466801115818,0.968621017887051,0.9546319880089016,90.2
vgg16_0.0001_10,9.0,0.934028685092926,0.1879768669605255,0.966162085533142,0.1303287595510482,0.966969795127794,0.9673770282116654,0.9533891659346524,90.39
vgg16_0.0001_10,10.0,0.9358941912651062,0.1858236640691757,0.966162085533142,0.1298353821039199,0.9658560123366888,0.9673982705983034,0.9533907378755238,90.94
vgg16_0.0001_12,1.0,0.6236750483512878,1.8741167783737185,0.9073908925056458,0.2874046564102173,0.9086823025355532,0.909557977545383,0.8727484075374878,99.06
vgg16_0.0001_12,2.0,0.8321037888526917,0.5029317736625671,0.9385574460029602,0.2135557681322097,0.9395877670082006,0.9414232683059124,0.915294405144638,92.68
vgg16_0.0001_12,3.0,0.8693292737007141,0.3937205076217651,0.9367765188217164,0.2118507772684097,0.9373350049035122,0.9397094776065728,0.9130983655561934,99.18
vgg16_0.0001_12,4.0,0.8863732814788818,0.3208378851413727,0.9465717077255248,0.1885137557983398,0.9490495543720964,0.9498644772815426,0.926556136340974,90.55
vgg16_0.0001_12,5.0,0.9060459733009338,0.2723482251167297,0.9572573304176332,0.1582022309303283,0.9595623938478476,0.960465860949913,0.9410878044711188,89.73
vgg16_0.0001_12,6.0,0.9141863584518432,0.2437594532966613,0.9608192443847656,0.14732126891613,0.962461183353892,0.962848327514478,0.9460047933832726,92.64
vgg16_0.0001_12,7.0,0.9261426329612732,0.2196245044469833,0.9626001715660096,0.140696033835411,0.9643414125388344,0.9648054919775996,0.9484689683476958,90.88
vgg16_0.0001_12,8.0,0.9264817833900452,0.2122495174407959,0.9608192443847656,0.1306247562170028,0.9631275929851356,0.9637784120239216,0.945998813047934,91.18
vgg16_0.0001_12,9.0,0.9347070455551147,0.1872780472040176,0.9599287509918212,0.1261608898639679,0.9620358899283672,0.961866331662709,0.9447934932320016,91.71
vgg16_0.0001_12,10.0,0.9339438676834106,0.1823286414146423,0.9670525193214417,0.1233820766210556,0.9676051322519768,0.9687964185728084,0.9545813919049908,94.02
vgg16_0.0001_12,11.0,0.9386076331138612,0.1722387820482254,0.967943012714386,0.1230670139193534,0.9696426446297984,0.969133583907059,0.9558552659099278,89.18
vgg16_0.0001_12,12.0,0.9459848999977112,0.1614855080842971,0.9688335061073304,0.1115136370062828,0.970380107756642,0.9704202571690717,0.9570747186359058,91.41
vgg16_0.0001_8,1.0,0.6381751894950867,1.6153113842010498,0.9171860814094543,0.2600850164890289,0.9271382436883636,0.9230320357509498,0.8865557277641689,97.95
vgg16_0.0001_8,2.0,0.8262528777122498,0.51542067527771,0.9430097937583924,0.1993601620197296,0.9475477633150988,0.9455196605239574,0.9217542679927898,89.79
vgg16_0.0001_8,3.0,0.8756889700889587,0.3687165081501007,0.9501335620880128,0.1761617809534073,0.954113877961092,0.9527081569243424,0.9315700862137688,90.74
vgg16_0.0001_8,4.0,0.8908674716949463,0.3082098662853241,0.9608192443847656,0.1612904518842697,0.961896899725309,0.9627618376730288,0.9460525861082112,90.35
vgg16_0.0001_8,5.0,0.9061307311058044,0.2712943851947784,0.9617096781730652,0.148995354771614,0.9636970826419272,0.9631404655986676,0.9472791146189964,93.37
vgg16_0.0001_8,6.0,0.9150343537330629,0.243458941578865,0.963490664958954,0.1410610824823379,0.9648926092058054,0.96527222058647,0.9496865112874538,91.1
vgg16_0.0001_8,7.0,0.9276689291000366,0.2136553227901458,0.9652715921401978,0.1370590180158615,0.9666797051608116,0.9673617161980016,0.9521520880084768,90.91
vgg16_0.0001_8,8.0,0.9329262971878052,0.1951667517423629,0.9670525193214417,0.1319351643323898,0.9677493284832436,0.9685999896505244,0.9546046253858108,89.87
vgg16_0.001_10,1.0,0.8570338487625122,0.5572265386581421,0.9563668966293336,0.160097599029541,0.9567891158476308,0.9585240692823308,0.9399707422917976,98.4
vgg16_0.001_10,2.0,0.9253794550895692,0.2170281559228897,0.9688335061073304,0.1231210082769393,0.9682273824145472,0.969399170731264,0.9570403789760564,91.49
vgg16_0.001_10,3.0,0.9414058923721312,0.1687966734170913,0.96972393989563,0.1289279013872146,0.9689227753127848,0.9706118796665426,0.9582719990640896,90.9
vgg16_0.001_10,4.0,0.9457305073738098,0.1522494554519653,0.9715049266815186,0.1044288277626037,0.9723220902200884,0.9718387046209908,0.9607569197657808,90.0
vgg16_0.001_10,5.0,0.9501399397850036,0.1466768682003021,0.9715049266815186,0.1094363629817962,0.973030570079938,0.972611377347682,0.9607548168596658,90.29
vgg16_0.001_10,6.0,0.954210102558136,0.1248922571539878,0.9706144332885742,0.0969868823885917,0.971365590621862,0.9713611962509876,0.9595387767214972,90.7
vgg16_0.001_10,7.0,0.9539557099342346,0.1252801418304443,0.9750667810440063,0.0902063772082328,0.9774905155369488,0.975880410762232,0.9656947567276412,92.11
vgg16_0.001_10,8.0,0.9577715396881104,0.1158203780651092,0.9750667810440063,0.1002929210662841,0.9781241551566828,0.9752297165347816,0.9657560446908402,89.01
vgg16_0.001_10,9.0,0.9613329768180848,0.1107155159115791,0.9768477082252502,0.0889977291226387,0.979337974710382,0.9765998596505656,0.9682532734542127,90.95
vgg16_0.001_10,10.0,0.959721863269806,0.1103272661566734,0.9777382016181946,0.0901531502604484,0.978640185127705,0.9782888494375952,0.9693983104703344,90.35
vgg16_0.001_12,1.0,0.8620368242263794,0.4671339094638824,0.9572573304176332,0.1376728266477584,0.9565059294133058,0.9583279821823278,0.9411008082232007,96.77
vgg16_0.001_12,2.0,0.9278385639190674,0.2112210988998413,0.9670525193214417,0.1266776770353317,0.967986657944447,0.9685240082930844,0.9547106469985231,89.27
vgg16_0.001_12,3.0,0.9350461959838868,0.1793292909860611,0.9652715921401978,0.1118021383881568,0.965640762609822,0.9675245864020976,0.9521377247641712,90.03
vgg16_0.001_12,4.0,0.9475112557411194,0.1459768861532211,0.9777382016181946,0.0959453806281089,0.9780486157365768,0.9784682819076532,0.96934269002218,92.11
vgg16_0.001_12,5.0,0.948189616203308,0.1434648334980011,0.967943012714386,0.1136545911431312,0.9686126948515332,0.9689939912372582,0.9558364188148896,87.8
vgg16_0.001_12,6.0,0.9537861347198486,0.1300328373908996,0.9750667810440063,0.0939385071396827,0.9769410163744264,0.9751300838761888,0.965778273027716,89.05
vgg16_0.001_12,7.0,0.9553972482681274,0.123900257050991,0.9768477082252502,0.0947560369968414,0.9790585750205726,0.977065624673822,0.9681905910879548,90.44
vgg16_0.001_12,8.0,0.9614177942276,0.1089450642466545,0.9768477082252502,0.0876816138625145,0.975698933657436,0.97721326824914,0.9680901297705948,88.01
vgg16_0.001_12,9.0,0.9560756087303162,0.1150711178779602,0.9768477082252502,0.0911257043480873,0.9760111033587552,0.9772449366879176,0.9680914679374376,89.62
vgg16_0.001_12,10.0,0.96048504114151,0.1096936464309692,0.9804096221923828,0.0825606733560562,0.981020547978288,0.9803746473875066,0.9730505195318144,88.45
vgg16_0.001_12,11.0,0.9629440903663636,0.1069933474063873,0.9813001155853271,0.0805167183279991,0.9834360775248198,0.9819445896358016,0.9742973418283588,90.71
vgg16_0.001_12,12.0,0.9616721868515016,0.1001825779676437,0.9777382016181946,0.0944505333900451,0.9778112862753734,0.9785344695702674,0.9693249866332176,87.9
vgg16_0.001_8,1.0,0.8611040711402893,0.4848669171333313,0.9599287509918213,0.12550069391727448,0.96402064180041,0.9615674150673608,0.9449516731488341,96.41
vgg16_0.001_8,2.0,0.92741459608078,0.21667559444904327,0.9688335061073303,0.11477171629667282,0.9709296069191644,0.9694469796192332,0.9571463985776425,88.85
vgg16_0.001_8,3.0,0.937674880027771,0.17845897376537323,0.9723953604698181,0.11937864124774933,0.9734558635054628,0.972698500076919,0.9620078289294658,89.78
vgg16_0.001_8,4.0,0.9486984014511108,0.14998729526996613,0.9688335061073303,0.10421160608530045,0.9703197445382153,0.9701052715227181,0.9570802239060338,90.65
vgg16_0.001_8,5.0,0.9496311545372009,0.13868331909179688,0.9697239398956299,0.10473205894231796,0.9712617671147528,0.9705018130901744,0.9583776325738733,89.02
vgg16_0.001_8,6.0,0.9551428556442261,0.1279153972864151,0.9723953604698181,0.09919264912605286,0.9755575258462271,0.9724993039720498,0.9620905774411006,88.53
vgg16_0.001_8,7.0,0.9576019644737244,0.123302161693573,0.974176287651062,0.08756232261657715,0.9758765990802033,0.9740089953173977,0.9645236990831425,89.61
vgg16_0.001_8,8.0,0.9566692113876343,0.12054040282964706,0.9759572744369507,0.08874545991420746,0.9773515253338906,0.9761626002861057,0.9669821677467602,88.23
